,income_bin
17827,0
8533,0
28889,0
23307,0
25663,0
23376,0
10957,0
7515,0
24458,0
12284,0
29767,0
24551,0
16390,1
3144,1
17337,1
25752,0
16609,0
12672,0
30052,1
7790,0
29454,1
30813,0
996,0
24484,0
29737,0
9212,0
15556,1
2689,0
18646,0
15746,1
26812,0
18588,1
26742,0
24970,0
28598,0
24110,0
6425,0
21575,0
4146,0
26797,1
26499,0
28345,0
28267,1
13874,1
17359,0
17910,0
12137,0
20469,0
29327,0
4113,0
14190,0
4641,1
22787,0
32298,0
20633,0
17259,1
9206,0
12425,0
4323,0
26522,0
4400,0
234,1
13326,0
32292,1
5075,1
22620,1
29247,0
29062,0
8840,0
30337,1
12846,0
8803,0
14965,0
23549,1
12275,0
7532,1
24309,1
13267,1
19335,1
14005,0
6985,1
32405,0
9761,1
22054,0
4611,0
11710,1
30092,0
16710,0
14713,0
4569,0
11572,0
7368,0
25823,0
830,0
12498,0
14191,0
6281,1
2935,0
20035,0
3642,0
15992,0
11550,0
20613,1
31934,0
23989,0
15563,0
16509,0
17166,0
32340,0
13516,1
32456,0
16840,0
2797,0
15451,0
8063,0
20131,0
18824,0
2224,0
17417,0
29699,1
13804,0
15837,0
32085,0
13279,0
3748,0
5359,0
28843,0
22093,0
14209,0
29776,0
6925,1
13441,0
20586,0
30157,0
3911,1
16573,0
13868,0
4134,0
16028,0
18477,0
14406,1
11428,1
14218,0
31953,1
25404,0
16357,0
23189,0
4399,0
16905,0
14195,0
825,1
21568,0
32046,1
14391,0
17790,1
32160,0
25112,0
16581,0
1098,1
8455,0
15431,1
20185,0
17036,0
6362,0
27174,0
7885,0
6418,0
24108,1
7413,1
15596,0
20880,0
24135,0
18046,0
17483,0
12443,0
30473,0
22074,0
24346,0
11393,0
29563,0
28998,0
28536,1
22075,0
5978,0
15652,0
28777,0
18211,0
11170,1
23551,0
6443,0
29159,0
17427,0
14802,1
4846,0
15440,0
20021,0
22534,0
16106,0
16597,1
29065,0
23166,0
3907,0
25652,0
2819,0
27217,1
5732,0
31870,0
29955,1
31370,1
809,0
22293,1
20203,0
20762,0
2193,0
5638,0
9402,0
25960,0
11201,1
1712,0
23619,1
18325,0
14653,0
27676,0
167,0
4850,1
22375,1
11035,0
28555,0
12717,0
30729,0
19525,1
727,0
8534,0
2008,0
22434,0
21227,0
26596,1
10528,1
11426,1
29355,0
16538,0
23422,1
30948,1
23937,0
15845,0
23518,0
29787,1
31867,0
16327,0
749,0
7172,0
21063,1
2313,0
14960,1
17022,1
1811,1
2261,0
10635,0
6847,0
16849,0
27735,1
15456,0
15944,1
10313,0
7588,0
5775,0
3124,0
14427,1
8849,0
15127,1
3284,0
11940,0
21067,1
25282,0
29542,0
2232,0
22980,0
10791,0
25648,0
30453,0
17096,0
6641,0
28526,0
25053,0
240,1
14369,0
31724,0
26672,0
17211,0
13028,0
3462,0
20085,0
6945,0
16576,1
24652,0
4242,0
20133,0
25498,0
19753,1
23333,0
13963,1
13499,1
11891,0
11754,1
22061,0
7484,0
4833,1
13215,0
5742,0
26592,1
21584,0
12901,0
13956,0
23609,0
29221,0
24526,1
18162,0
3221,0
13981,0
21166,0
12627,0
304,0
19381,0
10541,0
2928,0
5257,0
355,1
23644,0
24077,0
1430,0
4818,0
6152,0
28886,0
428,1
25415,0
9586,0
13458,0
16176,1
12190,1
5074,0
27274,0
26348,1
31407,0
32099,0
23657,0
27127,0
20344,0
1912,0
21239,0
15811,0
29741,1
2227,1
24267,1
13057,0
27835,0
19373,0
15356,0
28634,0
32128,0
25994,0
15534,0
19564,0
15237,0
11872,0
29925,0
22063,1
27660,0
30986,0
6247,0
17442,0
7317,1
14528,0
29147,1
21145,0
12484,0
7182,0
2012,0
24050,0
9938,0
1324,1
14103,0
4456,0
22971,1
5480,1
27951,1
3377,0
8890,0
23659,0
934,1
4221,0
21581,0
14217,1
27628,0
7715,0
17424,0
14470,1
16981,0
4579,0
11350,0
14027,1
10956,0
18122,0
19408,0
8593,0
31120,0
1785,1
10502,1
16860,0
2964,0
12175,0
95,0
17480,0
9574,0
19732,0
12468,1
19638,0
2271,0
31155,0
21064,0
19432,0
22211,0
18314,1
3159,1
25492,0
15166,0
4754,0
25455,0
31262,0
20937,1
11162,0
17111,0
16737,0
5781,0
11127,0
4013,0
18078,0
19982,0
9047,0
14735,0
19955,0
13777,1
29623,0
7268,1
16362,0
17328,0
122,0
12427,0
20528,0
19437,1
5922,0
3600,0
5529,0
31744,1
10924,0
8012,0
27313,0
17755,1
28928,1
21475,1
15645,0
27613,0
23035,1
7544,0
23326,0
23642,0
28277,0
8719,0
29598,0
12638,0
26165,0
9142,1
18437,0
7423,1
3325,0
7043,1
1768,0
24253,0
3997,0
30814,0
2751,0
18835,1
9144,0
29628,0
12136,0
20248,1
6683,0
7064,1
14926,0
30628,1
24727,1
27067,1
15659,0
18393,1
123,1
8335,0
27794,0
7092,0
31700,0
7954,0
21947,0
16604,1
31175,0
27668,0
19382,1
11885,0
24089,1
22963,0
30907,0
30472,0
9337,0
9900,1
6583,0
20568,1
17804,1
12129,0
21742,1
17031,0
17140,0
27671,0
2113,0
9077,0
1052,1
6929,0
17044,0
10071,0
19404,0
31446,0
6116,1
15584,0
1887,1
14011,0
2694,0
571,0
27374,0
27972,1
12773,0
12227,0
21278,0
3521,0
25371,0
30944,0
2042,0
12007,0
8827,1
12126,0
26626,0
15130,0
23790,0
20134,1
26138,0
31388,1
8663,0
12343,0
12843,0
9995,1
19043,0
26480,0
14044,0
2399,0
28304,0
13120,1
9668,0
30082,0
5370,1
23328,0
17380,0
22340,0
12509,0
22260,0
31029,0
6433,0
22468,0
5645,0
3477,1
28089,0
8665,1
2827,0
144,0
20878,0
13942,0
1970,0
23138,0
32184,0
23746,0
924,0
23351,0
15464,0
15503,0
21036,0
171,0
7558,1
4356,0
14885,0
22405,0
22854,0
26028,0
8577,1
23034,0
5027,1
18528,1
28662,0
1258,1
5366,0
16098,0
27051,0
18864,0
11141,0
16692,0
15813,1
16444,0
11212,0
4795,0
16208,0
18531,1
6817,0
13242,0
10194,0
31375,1
10617,0
6572,0
24537,0
7475,0
9001,0
7085,1
15110,0
8690,0
12699,0
26377,0
24026,1
15906,0
10234,0
8204,0
619,1
13713,0
1525,0
3959,1
13949,1
14880,0
3060,0
31592,0
28176,1
1148,1
17300,0
3825,0
442,0
6189,0
25088,1
24916,0
30294,0
26646,1
6960,1
24118,0
30607,0
20885,0
15186,1
16765,1
9145,1
14774,1
23593,0
9365,0
4518,1
23556,0
12019,0
21282,1
12051,0
14629,1
13239,0
19370,1
6610,0
24349,0
26033,1
22333,0
6371,0
30937,0
25452,0
5381,0
11269,0
220,0
10928,0
1534,0
27582,1
7555,1
17700,1
9256,0
9610,1
26214,0
14000,1
2769,0
20905,0
7456,1
22858,0
9457,0
2887,0
19710,0
10078,0
3236,0
27493,0
18160,0
15231,0
21459,0
26591,1
11377,0
16608,1
6632,0
9606,0
20484,1
1043,1
30811,0
25536,0
24599,1
11120,0
31750,1
6074,0
1012,1
4835,0
8891,0
18994,0
7387,0
9809,0
5159,0
10273,0
5240,0
30560,1
2234,0
7554,0
22960,0
5973,0
1390,0
7013,0
31704,0
3547,0
27450,1
7656,0
11815,1
20719,0
2056,1
15604,1
29605,0
5772,0
28566,0
14048,1
23071,0
13497,0
22596,1
1105,0
22622,0
19654,0
6474,0
15607,0
28435,0
12224,1
24708,0
31438,0
16793,0
24076,0
32308,1
17333,0
31570,0
9532,0
3946,0
8631,0
3786,1
18656,0
1451,0
31815,1
4173,0
24538,0
7502,0
4547,0
27273,0
11193,1
13815,0
23140,0
32315,0
31726,0
2926,0
31851,1
17916,0
19744,0
5779,0
2961,0
3773,0
5121,1
27368,1
28513,0
4779,0
13134,0
28324,0
22762,1
14685,0
21329,0
53,1
25854,0
24623,0
31684,1
32279,0
8402,1
14988,0
22487,0
7449,0
24819,0
10456,0
28150,0
6364,0
26236,1
31799,1
19902,0
18246,0
19557,1
25034,0
5388,1
29653,1
10360,0
751,0
4813,0
7066,0
24968,1
5777,0
17542,0
22018,0
24247,1
28388,0
18256,0
23524,0
12698,0
22145,1
24893,0
2138,0
29906,0
11051,0
25138,0
17037,0
19254,1
24427,1
30764,0
28119,0
20368,1
30625,0
7022,0
22860,0
11137,0
24344,0
29819,0
21103,0
30098,0
26271,0
32145,0
2257,0
30660,0
7702,0
28069,1
10990,0
29482,0
17231,0
25104,1
9730,1
23475,0
9428,0
21577,0
9624,0
13354,0
12217,0
2602,0
24691,0
29363,1
28792,0
17923,0
8795,1
19346,1
23641,1
21211,0
19739,0
17765,0
20524,0
31122,0
17115,1
23165,0
19304,0
15805,0
27465,0
26549,0
26478,1
17553,0
29913,0
25765,1
3285,0
31661,0
591,0
3854,0
8830,1
5363,0
162,0
5282,1
19160,0
20152,1
13006,0
23829,1
335,0
758,1
1038,0
6853,0
18708,0
22315,0
27658,0
27335,0
23041,1
11577,1
20691,0
8512,0
13537,0
3598,0
32214,1
5068,0
26920,1
10775,0
9363,0
673,1
19969,0
20365,0
3143,1
32106,0
29950,0
13627,0
2994,0
10226,0
5840,0
20911,1
1789,0
25146,0
32285,0
19730,0
1990,0
14281,0
29931,0
17482,1
25149,1
27355,0
1504,0
10829,1
15108,1
10260,0
14471,1
25866,0
17433,0
29367,0
10494,1
25429,1
28280,0
1587,0
25829,0
28100,0
27990,0
3924,0
26209,1
9547,1
292,0
9173,1
7316,0
12200,0
17425,0
29251,1
29823,0
1442,1
604,0
18025,0
14935,0
9100,0
984,1
29373,0
16310,1
26506,0
27292,0
10762,0
3406,0
17001,1
28127,0
12665,1
13147,0
18990,1
7753,0
26892,0
7113,0
18620,0
20886,0
7611,0
28934,0
12325,0
31792,0
17729,1
26150,1
6798,0
23204,0
5043,0
2789,0
11466,1
1596,0
3139,0
24009,0
12598,0
9763,0
32395,0
22576,0
25424,1
21897,0
31878,1
10510,1
12171,0
3049,1
12802,0
20596,0
17758,1
30095,0
22606,0
28595,0
23698,0
27328,0
31026,0
10857,0
2680,0
32335,0
21686,0
17360,1
19954,0
16647,0
17888,0
9433,0
20474,1
23726,1
25050,0
23624,0
15541,0
31427,0
12621,0
9965,0
13271,0
16004,1
29962,0
25993,0
9388,0
6494,0
27797,0
21427,1
17815,0
10812,0
18187,0
31056,1
29050,0
21016,1
25739,1
1371,0
11502,0
6667,0
5414,1
20493,1
7606,0
15594,0
16865,1
28285,0
17536,0
23971,0
25559,0
3625,0
28813,0
18944,0
6239,0
26880,1
4087,1
4028,0
21634,0
28152,0
9044,0
26039,0
12875,1
28295,0
29759,1
3968,0
2931,0
9685,0
20299,0
15657,0
5522,0
28172,1
17719,0
22262,0
31994,0
26710,1
20890,1
10058,0
20781,0
11789,0
12826,0
14300,0
26619,0
6811,0
17862,1
14431,0
22417,0
16486,0
6217,1
27821,1
7299,1
22731,0
13094,0
28223,0
24994,0
25447,0
1913,0
2922,0
19244,0
11369,0
13634,0
5743,0
4735,0
11659,0
6773,0
15823,0
14240,1
17903,0
21136,0
19543,1
30648,0
26264,0
4215,1
20058,0
23964,0
10129,0
21903,0
16940,0
17382,0
17344,0
28153,1
11935,0
26818,0
5474,0
12317,1
1539,0
30213,0
8918,1
20948,0
14237,1
29011,1
9252,0
9478,0
22099,0
19818,0
25661,1
15183,0
2378,0
1797,0
6937,0
16783,0
23949,0
9288,0
96,1
22896,0
29480,0
31345,0
27348,0
12127,0
5331,0
22348,0
2605,0
9280,0
18455,1
19443,0
13112,1
8845,0
17901,1
28319,0
6493,0
29809,0
2946,0
18853,1
10008,0
11545,1
20491,1
21376,0
27053,0
21358,1
22397,0
5179,1
29082,0
4678,0
7053,0
32200,0
7896,1
16278,0
8429,0
22168,0
5511,0
13382,0
7269,1
10204,0
16309,0
26987,1
25611,1
17801,1
7166,0
18485,0
22602,0
5101,1
22182,0
23255,1
23628,0
27211,0
29132,0
16812,0
4473,1
5680,0
27707,0
11738,0
2059,0
11339,0
28185,1
26125,0
20901,0
32392,0
29597,0
9760,1
13448,1
26035,0
2551,0
24855,0
5679,0
3816,0
18800,0
4804,0
32347,1
25347,0
18712,0
2884,0
12012,1
26633,0
5464,0
16188,1
4521,0
28157,0
13285,0
18521,0
9618,0
3473,0
3068,0
29063,0
18201,0
3867,1
306,0
28669,1
11600,1
5393,0
18519,1
9968,0
21384,0
24116,0
23626,0
32369,0
126,0
26864,0
3672,0
32078,0
13220,1
11960,0
6428,0
22329,1
406,0
14043,0
25419,0
27237,0
6406,1
2996,0
25364,1
5417,0
9570,0
26729,1
3006,0
8545,0
9785,1
8447,0
25025,0
32293,0
1272,0
25674,1
8759,0
20070,1
24756,0
8001,0
11473,0
21923,0
26712,0
26917,0
20081,0
29141,0
21221,0
2811,0
15665,0
27125,0
24584,0
9625,0
2771,0
4548,0
7634,0
7108,0
16131,0
2633,1
25188,0
1384,0
27812,0
23155,0
21647,1
32379,0
24522,1
10243,0
265,1
22212,0
8342,0
12032,0
19013,0
20839,0
20764,0
1895,1
9408,0
16655,1
17731,0
8198,1
11090,1
10468,0
8468,1
1285,0
27978,1
24582,0
25418,0
16290,0
7616,0
30539,1
4771,0
20229,1
22704,1
21833,1
20779,0
14417,0
28232,0
23722,0
27168,1
19189,0
14303,0
28961,0
20160,1
30685,0
4876,0
25773,0
15042,0
2890,0
138,0
31616,0
9413,0
10270,0
8739,0
10945,1
31825,1
31954,0
2151,0
18234,1
30669,1
7528,0
27721,0
11032,0
3259,0
17129,0
13925,0
30071,0
24431,0
26970,0
23006,0
9665,0
515,0
11764,1
31376,0
7697,0
27370,0
14462,0
22729,0
29672,0
21099,0
32289,0
3991,0
14184,1
78,0
23020,0
1568,0
12252,0
27165,1
23427,0
18553,0
530,0
8082,0
24831,0
19372,0
18379,0
24633,0
9258,0
16302,0
10641,0
29576,1
24155,0
25550,0
8333,1
805,1
9468,1
6187,0
17352,0
2413,0
15954,1
11253,0
25458,0
21818,0
3009,0
27241,0
3706,0
357,1
11130,0
20032,0
17085,1
24242,0
23377,1
11523,0
6396,0
23787,0
16050,1
29596,0
7017,0
6547,1
514,0
4298,0
31209,0
5878,0
26557,0
13850,0
5545,0
20794,0
22162,0
10907,0
29300,0
17052,1
2194,0
12697,0
6056,0
10032,0
5807,0
9104,0
20471,1
18632,1
21264,0
397,0
13521,1
27383,0
7237,0
5227,1
15387,1
24971,0
6666,0
21769,0
7498,1
30615,0
30346,0
13032,0
28969,1
27019,0
25554,1
12094,0
10164,0
11223,0
29098,1
21180,1
27739,0
30193,0
31534,1
27200,0
12712,1
23709,1
10255,1
21260,1
23013,0
2761,0
14022,1
25914,1
1672,0
2466,0
23846,0
6664,1
18512,0
14024,0
1717,1
2048,1
9798,1
8240,0
2950,1
4387,0
13622,0
25393,0
10,1
19034,0
2982,0
9034,0
377,0
10406,1
20577,0
32486,0
23691,0
28501,0
8,1
2167,1
23690,0
31831,1
5293,0
5998,0
11896,1
22927,0
3093,1
2844,1
11632,0
10359,0
21599,1
19114,0
22266,1
14113,0
28617,0
7493,0
13840,1
19230,0
30617,1
5316,0
23434,0
32539,1
25417,0
28120,0
12584,1
9825,0
23599,1
23818,0
4318,0
27530,0
153,0
18622,0
16957,0
30509,0
16625,0
25014,0
7730,0
31714,1
2781,1
26602,0
17265,1
31725,0
22080,0
23816,0
29850,0
22938,0
12077,0
85,0
16138,0
14426,0
25790,0
11582,1
30126,0
4151,0
4904,0
19833,0
5613,0
13841,1
13256,0
1220,1
20964,1
7950,0
3571,0
14201,0
24225,0
25670,0
25198,0
9445,0
10383,0
27910,0
21981,0
19190,0
17576,0
9773,0
15177,0
4076,0
20433,0
29118,0
3830,0
2297,0
517,0
20329,0
18450,1
5861,0
10833,0
12548,0
7394,0
7576,0
6891,0
23037,0
21072,0
20599,1
30888,1
30301,0
15669,1
9348,1
27330,0
10014,0
30421,0
17164,0
8044,0
24448,0
24933,1
29282,0
31070,1
23889,1
7480,0
31217,0
31346,1
5382,0
24908,0
28091,0
9990,0
25570,0
12,0
5348,0
17534,0
5374,1
30757,0
17988,0
4956,0
11963,0
11240,1
11926,0
31464,0
8024,0
4668,0
6607,0
17051,1
4820,0
23457,0
18099,0
25084,1
6071,0
8737,1
25274,1
27878,1
9375,0
19280,1
7867,1
9156,0
1882,1
13650,1
1845,0
27387,0
31121,0
2023,0
20637,0
18237,0
15218,0
26421,0
27463,0
10803,0
29396,0
23777,0
10864,0
413,1
17121,1
20915,0
21411,0
26570,1
24205,0
23096,0
18254,0
21091,0
2422,0
10535,1
5311,1
25075,0
11684,0
282,0
21585,0
31363,0
27677,0
27574,0
7711,0
25156,0
2591,0
7551,0
5355,0
30389,0
7556,0
32481,0
31701,0
13661,1
30394,0
29305,0
16248,0
16591,0
16869,0
4999,0
1078,0
3827,0
12347,1
7485,1
20388,0
21966,0
18776,0
5519,0
27950,1
11958,0
24540,0
3331,0
328,0
6855,0
19726,1
18093,0
7065,0
24463,0
22872,0
22592,1
15778,0
21984,0
30503,0
7945,0
20683,1
16686,0
434,0
21271,1
22456,1
2711,0
29127,1
25204,0
5997,1
19773,0
3349,1
24991,0
18799,0
23122,0
6875,0
773,1
31553,0
7594,0
626,1
24921,0
17210,1
3916,0
4994,0
16015,0
3293,0
16572,0
14548,0
20970,0
8051,1
29037,0
6374,0
13076,0
19460,0
29097,0
12766,0
26007,0
15892,1
21171,0
17405,0
28572,0
14625,0
4549,1
20529,1
23809,0
22471,0
19076,0
17071,0
891,0
24056,0
22850,1
27606,0
22616,0
13202,1
10049,0
30316,0
25390,0
32224,0
12988,0
25131,0
2370,0
13865,0
10603,0
6571,0
13921,1
9102,0
24279,1
32201,0
26671,0
26537,0
5223,0
17535,0
23912,0
15255,0
12411,0
8879,1
7622,0
19578,0
12890,0
15996,0
19700,0
28047,0
24099,0
13492,0
11099,0
1056,0
23454,0
24379,1
26767,0
8159,0
24657,0
8987,0
15258,0
16983,0
6295,1
6164,0
14626,1
4,0
14819,0
17574,0
23199,0
7619,0
5974,0
31519,1
22710,1
18922,0
18136,0
30592,0
8391,0
11367,0
11423,0
9110,0
6041,0
2252,1
23492,0
31113,0
423,0
316,0
30939,0
15717,0
19793,1
6440,0
27743,0
31965,0
14296,0
21304,0
16476,0
10889,0
11439,0
4821,0
3410,1
27131,0
9847,1
3485,1
16583,0
15539,0
27828,0
9553,0
25196,0
7311,0
18749,0
22373,0
7788,0
13787,1
21197,0
19451,1
11878,1
8283,1
14764,0
865,0
21987,0
8773,1
18414,1
7060,1
23163,0
1391,1
10525,0
8920,0
24117,0
9418,1
3270,0
23488,0
17931,0
13015,1
3898,0
20778,0
30019,0
12086,1
9513,0
29863,0
27170,0
13528,1
15077,1
91,0
24059,0
20293,0
23936,0
18598,1
14356,1
886,0
8878,0
8953,0
14445,0
32182,0
31196,0
20374,0
18490,0
18053,1
25646,1
25599,0
31681,1
23625,0
17874,0
21583,0
7997,0
30798,0
22045,0
16508,0
3334,0
20467,1
6987,0
29318,0
4430,0
12544,0
38,1
18873,1
16689,1
28424,0
28794,0
16484,1
3210,0
2724,1
7884,0
19692,0
1601,0
32357,0
2908,0
5204,0
9540,0
32462,1
31667,0
10316,0
1842,0
5703,1
28151,0
26368,1
12067,0
27963,0
5550,0
16297,0
2635,0
4619,0
3592,0
28132,0
10679,0
28873,0
19235,0
28427,0
15447,1
18961,1
1405,1
24642,0
14099,0
11306,0
2092,0
9254,1
30979,1
27191,0
28715,0
21053,0
3988,1
11075,0
1373,0
8065,0
3002,0
13552,0
28814,1
28736,0
26808,0
11482,0
9813,0
13129,0
22159,0
14277,1
31860,0
21858,0
19677,0
8089,0
23372,0
28601,1
13062,0
6380,0
21820,0
28268,0
22586,1
10177,1
3657,1
5856,0
23421,1
13046,0
12849,0
29409,1
30122,0
29319,1
14268,0
3496,0
29100,0
30536,1
16756,0
28676,0
17690,0
23108,0
23507,0
5014,1
12714,1
27604,0
31092,0
11939,0
32543,0
5664,0
25703,0
27636,0
27476,0
19859,1
6830,0
10615,0
13496,0
31732,0
20245,0
10755,0
12409,0
20852,0
11357,0
2735,0
22077,0
20503,0
24380,1
27360,0
9788,0
14525,0
31888,0
24572,0
10797,0
16995,0
19427,0
6085,0
24827,0
12572,0
29222,0
19458,0
30689,0
28155,1
2485,0
29242,0
16074,0
18438,0
24218,0
30838,0
5409,0
31811,0
20572,1
12234,0
30386,0
22679,0
29926,0
2428,0
25355,0
21111,0
3461,0
24290,0
13739,0
7287,1
5468,0
4478,1
1826,1
25884,0
14351,1
10987,0
14456,0
12041,0
66,0
30718,0
19678,0
5547,1
1053,1
20371,0
30038,0
15727,1
8863,0
28545,1
30514,0
11434,1
19944,1
27726,0
9228,1
15870,1
56,0
2410,0
6897,1
17372,0
18530,1
8730,0
16669,1
10701,0
25899,0
15228,0
25908,1
11945,0
14810,0
16414,0
27455,0
23509,1
18797,1
28836,0
22227,1
31371,0
28834,0
13145,0
19762,0
20835,0
12872,1
20938,0
1877,0
11359,1
9158,0
20312,0
17302,0
7415,0
25178,1
6545,0
24300,1
27717,0
29385,0
17181,1
14817,0
13998,0
2148,0
23946,0
1653,0
29555,1
20708,0
641,0
16677,0
18090,0
22478,0
24480,0
9633,0
12453,0
24705,0
19877,0
3251,0
11172,0
26085,1
13083,0
5036,0
3701,0
12327,0
32276,0
10499,1
10340,0
30189,0
30096,0
31420,1
29625,0
5138,0
21387,0
32517,0
27444,0
20119,0
23564,0
15846,0
18761,0
13738,0
29627,1
32060,0
15685,0
18381,0
22978,1
17841,0
30224,0
11481,0
12470,0
13362,0
17623,1
28867,0
16520,0
7966,1
5157,0
31431,1
26256,0
15124,0
6703,1
11456,1
14758,0
14884,0
31933,0
321,0
19784,0
21419,0
10439,0
28031,0
12298,0
26588,0
19728,0
26655,0
9215,0
25543,0
575,1
30931,0
27482,0
9541,0
11953,0
20670,0
27428,1
24369,0
16313,0
19194,0
1483,0
27020,0
31203,0
1175,1
15927,0
27911,0
4396,0
22775,0
18633,1
30235,1
20333,0
8576,0
11753,1
29250,0
27942,1
28483,0
6840,0
17909,0
9690,1
24997,0
15298,0
25740,0
23985,0
294,0
27845,0
26804,0
27514,0
18432,0
14820,0
11003,1
30204,0
21795,0
13674,1
26802,0
5453,0
9291,0
27437,1
22028,0
9928,0
19166,1
21330,0
8007,0
29395,0
4278,0
14066,0
28820,0
11495,0
21234,1
5334,0
30540,0
5123,0
17276,0
32427,0
32520,0
31719,0
25357,0
30118,1
23240,0
13444,1
6219,0
9919,0
13897,0
5368,1
22126,0
30614,0
24550,0
15435,1
28270,1
24917,0
14479,0
11432,0
21839,0
9403,0
31018,0
27464,1
19205,0
2943,0
22773,0
18736,0
5533,0
7332,0
2721,1
2124,0
26169,0
27913,0
23051,0
6194,0
17948,0
19142,0
24791,0
32533,1
2930,0
29765,0
8236,0
32425,0
14306,0
26914,0
11573,0
14842,0
29425,0
12225,0
6351,0
7800,0
20892,0
29525,1
11287,0
8260,0
23616,0
16096,0
1014,0
9883,0
11979,1
9538,0
2509,1
21985,0
32220,0
774,0
13255,0
40,0
9090,0
28629,1
30778,1
18566,1
23606,0
31791,0
3635,0
29712,0
20631,0
6264,1
23438,0
1531,1
27145,0
24823,0
16461,0
14420,1
24963,0
5230,0
6311,0
7961,0
4732,0
3526,0
15517,1
21631,0
4347,0
25245,0
1796,0
24193,0
28922,0
24746,1
25691,0
24295,1
17230,0
22492,0
17964,0
3894,1
3205,0
29072,0
3373,0
18822,0
4246,1
49,0
3110,0
18320,0
27634,0
11895,0
23425,0
16376,0
19059,0
4640,0
2400,0
1578,0
32134,0
29419,0
19835,0
1325,0
29590,0
22642,0
7041,0
8134,0
6963,0
7382,0
8406,0
23578,1
15551,1
5103,0
32557,1
2447,0
19456,0
6431,0
14974,0
1697,0
31652,1
30887,0
6149,1
13985,1
4769,0
19722,1
6213,1
13621,0
32546,0
2469,1
21523,1
23716,1
796,0
398,1
24824,0
14873,0
13335,1
29798,0
10344,1
5863,0
26551,1
6446,0
22608,1
15463,0
29976,1
9836,0
26507,0
29635,1
12030,1
24962,0
30155,0
11964,1
20656,0
314,0
13585,0
13189,1
28808,0
2280,0
12571,0
2903,0
6382,1
26601,0
6291,1
7083,1
20410,0
21256,0
11316,0
17942,0
26215,0
6602,0
17284,0
11471,0
26663,0
7390,0
29797,0
5034,0
29772,1
12087,0
15210,0
23191,1
17271,1
9314,0
1632,1
23436,0
13494,0
20213,0
25834,0
10531,0
949,0
10123,0
21381,0
17223,0
30264,0
27268,0
789,0
32348,0
21660,0
24371,0
22724,0
30061,0
6019,0
16919,1
28760,0
22170,0
5015,0
2625,0
24649,0
27011,0
7165,0
28491,0
22244,0
19401,0
28565,0
16372,1
26141,0
21873,0
2621,0
18257,0
24700,0
21495,0
2613,0
16165,1
7738,0
28742,0
20695,0
30165,0
11892,0
16489,1
13488,0
20647,0
22874,0
6467,0
12863,0
19656,0
14683,0
2088,1
32114,1
15521,0
25103,0
917,1
2534,0
11251,0
4897,1
8867,0
30218,0
8105,1
10873,0
27356,0
15641,0
18670,0
20697,0
15606,0
93,0
27320,0
2682,0
536,0
2304,1
32349,0
32495,0
19783,0
20634,0
18695,1
23756,1
2809,0
1988,0
27448,0
7227,0
15296,1
26559,1
3702,0
11384,1
12615,0
27834,0
11010,1
27405,0
20169,1
8544,0
16438,1
26544,0
6789,0
19670,0
19690,0
6895,0
23961,1
25966,1
12576,0
4957,0
23428,0
31662,0
4212,0
14014,0
24977,0
6776,0
30042,0
22103,0
876,0
29916,0
18600,0
25591,0
15866,0
22803,0
4304,1
26453,0
16190,1
27893,0
889,0
20161,0
17669,0
10156,0
31659,0
15414,0
11317,0
14645,0
31468,1
6511,0
25880,0
13888,0
14729,0
7114,0
14015,1
24864,1
17891,0
765,0
17499,0
18385,1
23775,0
6550,0
18016,1
776,0
7660,0
5895,0
21804,0
11450,1
12507,0
10470,0
29789,1
8443,0
317,0
5710,1
2204,0
375,0
23934,1
2446,0
13633,0
4877,0
15710,1
20382,1
6527,0
5124,0
9684,0
18354,0
27637,1
22918,0
11568,0
22085,1
29326,0
1981,1
31995,0
23102,0
20370,0
18699,0
26354,0
8022,0
1395,1
2014,0
19201,0
6898,0
10544,0
5835,0
29994,0
31974,0
5245,0
9567,1
576,0
26967,1
5896,0
187,0
27353,0
19423,0
30575,0
12895,1
19324,0
25714,0
151,0
24865,0
14552,0
8968,0
8909,1
26294,0
3750,0
4441,1
12587,0
8882,0
15612,1
20651,1
27925,1
2954,0
18158,0
1219,1
2069,0
269,1
17780,0
20214,0
27643,0
12491,0
3535,0
7194,1
4920,0
12831,1
351,0
19129,0
13927,0
714,0
30424,1
26306,0
20605,0
11877,1
13602,0
6320,0
11548,0
12331,0
11709,0
30059,0
9371,0
4712,0
5620,1
20712,0
4971,0
2482,0
7815,0
1775,0
18729,1
4448,0
16580,0
9598,0
7039,0
1102,0
9439,1
16002,0
29331,0
8889,0
10867,0
25694,1
22891,0
26569,0
23202,0
16712,0
16388,0
13278,0
28163,0
24504,1
18676,0
1246,1
9492,0
31872,1
10682,0
690,0
4898,1
8936,1
5180,0
4251,0
5342,0
2870,0
23703,0
28732,1
28186,0
30737,0
3102,0
9927,0
10810,0
18239,0
3435,1
22904,0
10433,0
18898,1
10366,1
25479,0
29138,1
9367,0
23220,0
27365,1
24163,0
24506,0
32264,0
4228,0
19620,0
28343,0
6508,0
22108,0
17135,1
6173,1
8762,0
29328,1
4321,0
29532,0
22919,1
8905,0
21457,0
836,0
23719,0
25449,1
16880,0
6118,0
28329,1
13990,0
29466,0
8280,0
6637,1
18549,0
20142,1
22562,0
803,0
2457,0
14170,0
26547,0
32551,0
13452,0
22231,0
14602,0
28073,0
22848,0
8058,0
4164,1
27439,1
8510,1
31293,1
